speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,region,year,country,temperature,precipitation,humidity,wind_speed,land_cover_type,habitat_loss_index,arrival_date,departure_date,migration_distance_km,route_complexity_score,stopover_count,avg_stopover_duration_days,migration_type,climate_zone
ribgul,Ring-billed Gull,Larus delawarensis,L3121964,High Island Beach (Gulf Seawatch),2022-04-25,2.0,29.5497991,-94.3877969,True,False,False,S216511762,,US-TX,2022,BR,23.71809144784231,0.9499298073258196,77.26073713454173,13.479519899165034,Wetlands,0.33908761326268,2022-03-05,2022-07-31,874.3397033174473,0.7658255469624435,4,4.829042048966352,Long-distance,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2020-04-04,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2020,US,18.942410985040258,3.135083825954249,63.38603079855754,9.471599489347065,Grassland,0.9050881233882643,2020-03-13,2020-08-26,597.0000693164002,0.2210637550851846,6,7.683708545807688,Short-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2023-07-15,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2023,ZA,28.960011431722997,2.7131815991111137,86.1865697938388,9.864631329027844,Urban,0.05563865932870271,2023-02-24,2023-05-14,466.49550664690526,0.5725531936410988,6,5.5736639495818325,Long-distance,Arid
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2024-04-17,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2024,US,23.305276360899448,1.3390978761232712,77.09888647569929,6.598508929580937,Forest,0.37240066603535615,2024-02-22,2024-05-10,1514.9621972562568,0.2241906988393989,4,3.775502916114946,Long-distance,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2021-07-26,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2021,ZA,18.71552860514302,2.7672994888636575,40.35459063871855,13.336301857664015,Urban,0.18595344539102665,2021-03-01,2021-05-13,963.2226334436531,0.859822881540161,1,3.6214884263480087,Altitudinal,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2020-03-06,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2020,BR,20.779216823546758,4.445396418956591,85.74174749984391,11.516673559645023,Agricultural,0.982040087590982,2020-02-28,2020-05-01,690.3365800040799,0.932798056872979,2,1.1847026054126375,Altitudinal,Arid
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2022-07-18,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2022,US,21.395259256961094,3.354230681065741,44.53604413739154,7.718909076351609,Urban,0.7028508233960326,2022-03-30,2022-08-22,837.0298631855082,0.030277101331126155,5,2.7815480474405514,Altitudinal,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2023-06-16,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2023,BR,23.70575987408322,4.5863180721304575,42.736635346249294,9.235159088789231,Agricultural,0.6002025470925807,2023-02-18,2023-03-22,642.7156287826651,0.7600358554624315,6,3.842134447022403,Short-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2022-04-21,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2022,ZA,23.405957119846878,0.9075690747573493,47.19339831716649,10.333388125889536,Agricultural,0.2166866437053927,2022-03-28,2022-08-19,1097.1917257224723,0.7943433439854379,5,1.443508750261807,Altitudinal,Temperate
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2024-06-16,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2024,ZA,22.232182740780743,1.4010129634390436,60.557216823999354,17.163903116574197,Urban,0.7857821503937543,2024-02-15,2024-07-29,588.5759913337205,0.5557962411442978,5,7.387634732729691,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2023-06-24,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2023,US,22.646105909876137,2.095270684402888,63.42784972955673,7.491724989341121,Agricultural,0.3137352588446539,2023-02-20,2023-06-18,829.5337489860751,0.9962715678032041,2,5.487382291573138,Long-distance,Arid
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2023-05-04,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2023,US,27.350751191582138,0.9992285239881342,53.42994664572987,11.981379857054652,Wetlands,0.8770272712616372,2023-03-13,2023-06-26,924.662108368203,0.3004790036864622,5,7.881723948564763,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2022-03-07,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2022,IN,22.092169665326967,5.4258204339386555,63.58131825976308,5.5636686284611425,Forest,0.4958400311040241,2022-02-22,2022-04-13,1380.2226850533066,0.02958284454523752,5,5.5452589424829934,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2023-05-11,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2023,US,26.875598667088756,0.6960829797393092,80.0469360770715,8.86372049019072,Forest,0.368374507584734,2023-02-17,2023-07-27,1394.3333723368478,0.6307535029814308,1,9.72573904575898,Altitudinal,Temperate
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2021-03-26,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2021,ZA,19.852972294373735,6.477711933505304,74.33393058620646,5.502456394126906,Grassland,0.6033078783889431,2021-03-02,2021-08-21,766.8812400510915,0.698394245940942,7,7.296368075359615,Altitudinal,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2020-05-16,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2020,BR,21.826575563066093,0.09493362438391142,53.04246229810445,7.005079674126835,Grassland,0.450623425108169,2020-02-21,2020-05-12,1067.6807475157743,0.9426481084327509,1,6.258366345455142,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2020-03-26,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2020,US,24.466589504404446,0.74581228501101,61.641996052858616,9.295227185437076,Urban,0.13339923517748942,2020-03-30,2020-06-02,619.9474677199032,0.7005988109481615,7,1.7828087595779003,Short-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2020-04-03,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2020,BR,22.93383382238539,10.332234361587634,78.72428015598955,7.318761942748857,Forest,0.4236931519996423,2020-03-20,2020-08-16,709.2790456891275,0.8304595904293615,7,6.039463951330087,Long-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2021-07-17,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2021,BR,26.764372736014693,0.2507538782416265,62.15636726614572,6.142000880450519,Agricultural,0.13669507448903628,2021-03-03,2021-04-08,839.160186096371,0.7968121186802541,3,5.735878090516144,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2020-05-15,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2020,US,19.02169352978254,1.0198097004986535,63.722658992226165,13.942224944573812,Forest,0.4458496341987177,2020-03-13,2020-05-17,1153.6058812893675,0.1746383806863545,2,9.869335755144416,Altitudinal,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2023-05-08,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2023,IN,30.34952252175703,3.077517357114079,62.747843986386854,8.03639928700507,Grassland,0.037997837304742155,2023-02-22,2023-08-09,1268.6313768980215,0.2979492602355025,6,1.5938281280459186,Short-distance,Temperate
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2023-04-28,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2023,IN,17.36323432904713,2.5030994192238105,87.58512031952685,11.267304918704319,Wetlands,0.300526757238496,2023-03-10,2023-08-30,642.3940650469084,0.2556436715589626,4,3.345638620033681,Altitudinal,Temperate
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2021-03-13,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2021,IN,16.208176554037287,1.0673833109763862,79.75057684642351,12.049973534548275,Wetlands,0.33485695099898116,2021-02-23,2021-05-04,621.7266592969552,0.23691511896670914,5,7.280227764147508,Altitudinal,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2023-08-26,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2023,IN,24.933469007376374,3.6330673253320382,83.34107428442445,17.589783247755857,Urban,0.7437368149524456,2023-02-18,2023-07-29,1399.73314842349,0.9050996212676428,4,9.739665984392397,Short-distance,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2023-05-02,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2023,IN,32.44187352390364,4.4018481704183205,77.08420644959116,14.249235375100877,Grassland,0.19392782028068045,2023-02-18,2023-05-03,690.0904448037409,0.14888720262376676,3,5.694743769315865,Short-distance,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2023-07-26,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2023,US,25.541072116282784,0.47110793838316933,88.39322829756776,9.93269184405828,Forest,0.07868365694189783,2023-03-04,2023-07-31,572.2336974080145,0.7456089284998436,3,9.774914187418274,Short-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2021-07-03,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2021,ZA,19.639547111514364,0.5185519910209594,43.52750318549473,16.179535005212205,Forest,0.7381918973244991,2021-03-13,2021-08-10,1079.6825182295906,0.15169044906928097,2,7.471498579991794,Long-distance,Temperate
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2021-08-19,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2021,ZA,25.107859449280255,2.51376249646483,60.540819778371386,10.307936585618993,Urban,0.2906503293653684,2021-03-11,2021-07-01,1057.8760224925684,0.882092978748994,1,6.9819347218518875,Altitudinal,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2022-08-11,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2022,US,13.990170940514158,8.48456661119339,66.21273602688683,8.107460791158434,Agricultural,0.33031100539684655,2022-03-19,2022-07-16,1304.381828852508,0.43931630785765274,1,4.638799882183953,Altitudinal,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2023-08-14,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2023,US,30.634819256167027,3.337563132603707,71.15689268739126,6.702882326404422,Wetlands,0.9412590641776477,2023-03-06,2023-05-07,1052.5143049806554,0.059272786767977204,4,1.4749712433935362,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2020-03-10,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2020,BR,18.93781312679781,2.5590032262727473,41.39205256312931,12.837664469663917,Wetlands,0.25674160134154933,2020-02-23,2020-08-08,1306.059061737782,0.5357597995185033,1,5.397230304775406,Altitudinal,Subtropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2024-05-22,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2024,ZA,22.640522074553946,0.2210522890705231,45.698294355962055,7.551535032915869,Agricultural,0.16424106722315446,2024-02-23,2024-07-05,1567.1476485030935,0.5457313273906327,2,4.344445893707706,Short-distance,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2021-05-16,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2021,IN,22.29815184960087,4.885936974519385,53.002402012621694,10.43027970057248,Agricultural,0.689564411051965,2021-03-25,2021-09-11,1217.250486507708,0.47661963815144837,7,1.6728206204960228,Altitudinal,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2022-05-08,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2022,BR,16.82378838790313,5.366238822578753,44.406721548834575,2.339351211832305,Agricultural,0.20874588239862923,2022-02-19,2022-08-02,884.8782422903593,0.6644769629063916,1,4.235389604669079,Altitudinal,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2022-08-13,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2022,BR,23.513177326195166,2.811926467699799,87.8985533241227,8.217367382855,Grassland,0.5886889743360161,2022-03-14,2022-07-28,1321.0689324241093,0.9367135596314982,6,1.1236945122186146,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2024-06-14,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2024,BR,19.41355774949814,0.635596854878087,78.6076013807919,10.71957323754789,Grassland,0.9714018486086462,2024-02-15,2024-03-30,1039.1479059146106,0.12322101207046454,5,3.723450588178334,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2021-05-07,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2021,US,17.610087066217194,2.993928889036694,57.62646206502586,13.217625398718276,Urban,0.7633906784413597,2021-03-03,2021-05-12,918.0656310885994,0.6160881191298282,6,3.8967567075091556,Long-distance,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2021-03-18,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2021,IN,24.445935650738317,10.45261012430459,44.30678857745181,12.695535113654692,Agricultural,0.8801066672064047,2021-03-02,2021-07-03,1036.691287026557,0.866943495941869,7,9.111293173926384,Long-distance,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2022-04-30,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2022,BR,26.980238429029082,11.029737763876263,79.50416249857189,9.42008732065609,Agricultural,0.9956087115144261,2022-03-03,2022-07-22,973.3031923349903,0.21907933566752946,6,4.121589741089264,Short-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2022-03-30,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2022,US,21.614491452929478,6.864881247666776,57.2508419962283,8.383717487961713,Wetlands,0.38729117367532995,2022-02-18,2022-07-10,810.3792558577684,0.18462720673731536,5,1.208316259243574,Short-distance,Arid
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2024-08-21,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2024,US,19.275404565955252,0.6856609161904607,50.199730180469366,8.09337670355333,Wetlands,0.9419049728383291,2024-03-13,2024-05-05,685.4162204676466,0.8432063915253954,2,4.644259420319251,Short-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2021-06-19,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2021,US,23.429326953624525,4.593797413074183,42.46472463822082,9.046717317947813,Agricultural,0.6471595611269574,2021-03-05,2021-07-09,1091.9734825445403,0.5091083323914358,1,6.070267428048854,Long-distance,Temperate
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2020-04-25,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2020,IN,23.39497081111901,1.0697765697046377,76.8715720713561,13.295454628155456,Forest,0.021024807219602204,2020-02-28,2020-06-01,1767.9933717563308,0.3491192701442519,4,8.659931013686311,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2021-07-18,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2021,IN,24.82754822815772,4.2833613640365,83.61972816774075,6.32146192656195,Grassland,0.3438224912587524,2021-02-20,2021-06-27,561.5736892083207,0.19990414572483928,3,7.7198628955383555,Long-distance,Tropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2021-08-08,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2021,BR,16.284975436347583,0.15266236185209633,54.30675212291572,10.55751288670826,Wetlands,0.9195306289128325,2021-03-18,2021-05-07,1229.5918437734872,0.7050816308353353,2,2.9096060959801706,Short-distance,Tropical
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2024-05-31,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2024,US,30.97278931758894,0.11914911998299418,60.55567084974243,7.3277534093432095,Grassland,0.6637667361217,2024-03-03,2024-06-09,691.0884630066321,0.9033968005033816,7,3.8310601641537922,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2022-08-11,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2022,BR,28.872190465854086,0.019456026700140905,40.49846173672592,7.153753914196,Forest,0.3465779878757792,2022-02-17,2022-05-11,1198.3552678797348,0.6615412504824808,1,1.6767689878862124,Short-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2024-04-06,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2024,BR,25.5472590856952,3.1343627612980294,89.07107124610127,11.653051180678899,Grassland,0.26734471215885336,2024-03-29,2024-05-07,1346.647313463231,0.3546627517649591,3,7.916331063585754,Long-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2023-07-05,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2023,IN,27.149804087905807,3.348868200766408,50.505888797010726,8.638325751540615,Wetlands,0.6619177301579263,2023-03-24,2023-07-21,1369.9770795159961,0.7441995248606165,1,8.92438464382246,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2023-04-29,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2023,US,22.75196893238104,2.3590586590572316,62.24262164137704,9.407138596612103,Forest,0.31451757220910526,2023-03-25,2023-08-11,874.6909682380295,0.7327402143357924,6,4.083502334153261,Short-distance,Temperate
